customer_age,annual_income,tenure_months,monthly_bill,support_calls,complaints,data_usage_gb,late_payments,satisfaction_score,discount_percent,contract_type,internet_service,payment_method,region,churn
54.0,83210.0,33.8,53.53,5.0,2.0,14.5,0.0,6.6,16.2,Month-to-month,Fiber,Cash,,0
,48549.0,37.9,100.54,2.0,1.0,18.23,0.0,9.7,12.3,Month-to-month,Fiber,Cash,Central,0
25.0,75900.0,31.1,32.93,1.0,3.0,22.69,0.0,,8.7,Month-to-month,Fiber,UPI,Central,0
50.0,223795.0,60.0,49.32,3.0,3.0,16.28,0.0,7.3,0.8,One year,DSL,UPI,North,0
32.0,43576.0,22.7,93.92,2.0,0.0,10.6,2.0,6.3,18.0,Month-to-month,Fiber,Credit Card,,0
34.0,26252.0,31.3,26.31,2.0,2.0,14.34,2.0,6.0,23.3,Two year,Fiber,Cash,West,0
27.0,66873.0,40.1,,5.0,3.0,17.87,1.0,5.7,18.1,One year,Fiber,Cash,East,1
34.0,54698.0,19.4,49.02,2.0,1.0,220.0,0.0,6.4,3.0,Two year,DSL,Cash,North,0
35.0,54330.0,34.8,97.89,2.0,1.0,31.0,3.0,5.5,12.4,Two year,Fiber,,South,0
25.0,74599.0,57.9,45.67,1.0,1.0,2.02,2.0,4.5,16.6,Month-to-month,DSL,AutoPay,North,0
51.0,36552.0,29.2,75.57,2.0,2.0,15.1,3.0,3.5,0.6,,Fiber,Bank Transfer,West,1
30.0,104487.0,28.2,89.94,0.0,0.0,20.47,1.0,5.4,2.2,Two year,None,AutoPay,East,1
47.0,62202.0,,121.44,2.0,2.0,25.2,0.0,4.1,17.4,Month-to-month,Fiber,Credit Card,West,0
38.0,61502.0,32.9,88.65,,1.0,7.73,1.0,8.8,11.7,Month-to-month,Fiber,UPI,Central,0
27.0,36189.0,14.9,107.67,1.0,0.0,15.31,1.0,5.3,14.2,One year,Fiber,UPI,East,0
38.0,25793.0,38.9,31.04,2.0,0.0,10.46,2.0,5.4,3.8,Two year,None,AutoPay,South,0
36.0,73173.0,44.2,45.59,3.0,2.0,150.0,3.0,7.0,0.0,One year,Fiber,AutoPay,South,0
59.0,108731.0,34.2,114.58,3.0,1.0,9.0,1.0,6.6,0.3,Two year,Fiber,Credit Card,South,0
20.0,99335.0,27.7,84.78,2.0,0.0,5.37,2.0,7.7,10.1,Month-to-month,5G,Bank Transfer,North,1
27.0,,28.2,114.79,1.0,0.0,10.06,1.0,5.1,0.0,Month-to-month,5G,AutoPay,Central,0
21.0,50096.0,,63.72,0.0,0.0,18.5,2.0,8.6,17.8,Month-to-month,Fiber,UPI,North,0
31.0,51319.0,35.7,74.0,2.0,0.0,35.48,1.0,6.6,12.2,Month-to-month,5G,AutoPay,Central,0
29.0,41179.0,16.8,44.89,3.0,2.0,18.95,0.0,8.0,16.1,Month-to-month,None,,Central,0
40.0,51931.0,29.7,114.16,3.0,0.0,26.63,2.0,5.6,14.6,One year,5G,AutoPay,Central,0
43.0,42755.0,23.7,80.53,3.0,0.0,20.39,1.0,6.7,19.5,One year,DSL,Credit Card,West,1
33.0,48846.0,20.1,116.19,2.0,0.0,29.86,1.0,7.8,13.3,One year,None,Cash,North,1
31.0,56967.0,24.0,68.73,5.0,0.0,9.02,3.0,7.0,13.8,Month-to-month,Fiber,Credit Card,North,0
18.0,20039.0,42.9,75.89,2.0,1.0,12.93,3.0,3.3,2.0,Month-to-month,DSL,AutoPay,Central,1
45.0,40341.0,37.7,60.46,3.0,1.0,13.78,1.0,5.8,16.5,One year,Fiber,Bank Transfer,North,1
41.0,95712.0,47.5,64.82,2.0,,11.13,0.0,8.0,22.2,Two year,5G,Cash,South,0
41.0,34806.0,7.9,75.57,3.0,1.0,23.22,2.0,6.8,8.7,Two year,Fiber,Credit Card,South,0
32.0,134746.0,10.2,57.93,5.0,1.0,16.0,3.0,7.6,23.2,Month-to-month,DSL,Credit Card,South,0
24.0,50184.0,76.3,49.0,6.0,0.0,26.16,1.0,5.2,23.9,Month-to-month,Fiber,Bank Transfer,East,0
36.0,138160.0,51.0,92.23,,0.0,16.22,1.0,6.2,16.9,,None,UPI,south ,1
35.0,47247.0,38.5,44.42,2.0,0.0,11.62,3.0,6.4,0.0,Month-to-month,None,Bank Transfer,West,0
3.0,66272.0,44.2,82.53,4.0,,15.36,1.0,6.1,10.7,Month-to-month,Fiber,Cash,West,0
32.0,134746.0,10.2,57.93,5.0,1.0,16.0,3.0,7.6,23.2,Month-to-month,DSL,Credit Card,South,0
45.0,44456.0,18.3,62.37,1.0,1.0,34.78,0.0,8.5,7.3,Two year,Fiber,Credit Card,West,0
,23341.0,26.8,99.4,2.0,1.0,25.58,1.0,7.5,,One year,5G,AutoPay,East,1
36.0,76374.0,56.6,82.93,3.0,2.0,18.33,0.0,5.3,12.1,Month-to-month,None,Cash,West,0
,45802.0,18.8,,1.0,0.0,32.6,1.0,1.0,18.3,Two year,DSL,Bank Transfer,Central,1
29.0,40770.0,21.7,45.82,1.0,1.0,14.66,2.0,4.6,16.4,One year,5G,Cash,North,0
36.0,118319.0,7.7,51.17,1.0,3.0,21.46,2.0,6.7,1.7,Month-to-month,Fiber,Cash,East,1
18.0,,16.9,,5.0,1.0,21.33,0.0,6.3,2.7,Month-to-month,5G,Cash,North,0
31.0,30725.0,17.7,51.76,4.0,2.0,19.34,1.0,5.7,19.8,Month-to-month,5G,UPI,East,0
50.0,,44.1,35.92,1.0,1.0,15.2,2.0,8.8,15.7,Month-to-month,5G,Cash,East,0
3.0,76218.0,23.9,73.03,0.0,1.0,20.23,0.0,5.3,10.6,Month-to-month,DSL,UPI,West,0
47.0,,8.8,72.36,2.0,1.0,17.06,0.0,8.3,22.1,Month-to-month,DSL,UPI,East,0
,59280.0,21.0,56.23,1.0,2.0,20.21,3.0,6.4,8.7,Month-to-month,Fiber,UPI,Central,0
43.0,,10.4,113.87,,0.0,8.13,1.0,4.6,,Month-to-month,5G,Credit Card,Central,0
34.0,22060.0,29.4,71.28,3.0,0.0,4.03,1.0,7.4,14.4,One year,Fiber,AutoPay,East,0
42.0,42645.0,14.3,151.98,,3.0,21.19,2.0,4.0,19.0,One year,5G,Cash,Central,0
18.0,66007.0,41.0,90.62,3.0,1.0,35.94,1.0,8.1,12.0,One year,DSL,Credit Card,East,1
37.0,31162.0,46.5,85.62,3.0,0.0,19.37,2.0,3.1,25.9,One year,None,AutoPay,East,0
40.0,36055.0,20.6,60.94,3.0,2.0,,1.0,10.0,24.2,One year,Fiber,,Central,0
34.0,40465.0,20.8,75.42,2.0,0.0,1.9,0.0,6.6,14.0,Two year,,AutoPay,North,0
7.0,32572.0,24.8,42.7,3.0,0.0,16.56,0.0,5.9,0.0,Month-to-month,Fiber,UPI,South,1
19.0,31592.0,,81.73,1.0,2.0,19.91,0.0,2.8,5.2,Month-to-month,Fiber,Bank Transfer,East,0
41.0,24501.0,47.9,53.96,1.0,1.0,14.21,2.0,7.0,0.0,Month-to-month,Fiber,,Central,0
35.0,123669.0,21.9,78.2,1.0,1.0,20.7,2.0,7.5,19.9,Two year,DSL,Credit Card,Central,0
60.0,41208.0,11.6,72.22,1.0,1.0,7.99,2.0,6.5,14.0,Two year,Fiber,UPI,South,0
21.0,120437.0,16.2,44.73,7.0,0.0,13.96,1.0,5.9,15.2,One year,5G,UPI,East,0
34.0,57032.0,29.4,51.25,,2.0,30.18,1.0,7.3,6.5,Month-to-month,DSL,Credit Card,East,0
38.0,65921.0,33.1,89.79,3.0,0.0,28.77,1.0,3.2,31.6,Month-to-month,DSL,Cash,North,0
25.0,51030.0,42.3,91.74,2.0,1.0,23.65,2.0,3.3,14.1,Two year,5G,Bank Transfer,South,0
41.0,49199.0,61.6,94.67,5.0,1.0,20.15,,6.6,,Month-to-month,DSL,UPI,North,1
18.0,29146.0,76.5,73.5,1.0,0.0,19.85,1.0,4.6,14.1,One year,5G,Cash,South,0
38.0,176716.0,16.9,99.12,4.0,0.0,1.0,1.0,7.8,15.3,Month-to-month,Fiber,UPI,West,0
36.0,52915.0,26.4,69.0,2.0,1.0,13.87,1.0,3.4,20.2,Month-to-month,DSL,AutoPay, SOUTH,1
40.0,59594.0,36.9,65.11,4.0,0.0,12.29,1.0,3.2,13.1,Month-to-month,DSL,Cash,Central,1
28.0,49593.0,49.6,119.0,35.0,0.0,29.17,0.0,5.6,10.8,Month-to-month,None,UPI,West,0
39.0,26518.0,6.4,92.04,0.0,0.0,20.24,0.0,6.8,20.7,,5G,UPI,East,1
29.0,83694.0,6.3,130.03,2.0,1.0,15.57,,8.6,9.5,Month-to-month,5G,Cash,North,0
28.0,104794.0,5.1,49.61,3.0,1.0,7.24,1.0,5.0,0.0,Month-to-month,5G,AutoPay,North,0
26.0,50062.0,17.0,67.34,3.0,2.0,18.09,1.0,8.0,23.2,Month-to-month,5G,Cash,North,0
50.0,97893.0,10.3,45.55,0.0,2.0,28.25,0.0,3.5,12.6,One year,Fiber,UPI,West,0
22.0,18000.0,14.9,98.26,0.0,1.0,17.68,0.0,4.3,14.8,Month-to-month,DSL,UPI,West,0
4.0,59188.0,21.3,103.8,4.0,0.0,,0.0,4.7,27.7,One year,5G,AutoPay,West,0
49.0,47624.0,11.0,60.56,2.0,3.0,26.14,1.0,7.6,18.1,Month-to-month,5G,Cash,South,1
41.0,105213.0,9.2,101.92,0.0,4.0,16.2,,7.1,22.8,Month-to-month,Fiber,AutoPay,West,1
32.0,54874.0,14.9,78.33,1.0,0.0,30.65,1.0,3.1,11.5,Month-to-month,Fiber,Credit Card,South,0
32.0,90678.0,30.3,87.22,3.0,0.0,16.09,0.0,4.1,18.4,Month-to-month,Fiber,Credit Card,Central,0
26.0,23716.0,33.2,118.48,0.0,1.0,2.16,1.0,10.0,0.0,Month-to-month,DSL,Credit Card,North,0
47.0,48515.0,24.0,73.09,2.0,2.0,19.24,2.0,3.7,,One year,Fiber,,Central,1
20.0,38243.0,22.2,73.8,0.0,2.0,15.65,2.0,4.2,15.0,Two year,Fiber,Credit Card,South,0
41.0,53861.0,34.6,47.51,1.0,0.0,16.44,1.0,7.3,2.5,Month-to-month,Fiber,AutoPay,Central,0
41.0,45928.0,36.7,110.39,3.0,0.0,3.06,0.0,8.4,7.7,Two year,DSL,UPI,East,0
33.0,54408.0,37.9,111.38,7.0,,9.18,,6.6,4.0,Month-to-month,5G,Cash,South,0
30.0,39079.0,19.2,109.72,2.0,1.0,10.01,0.0,5.9,8.9,One year,Fiber,Bank Transfer,West,1
46.0,45169.0,45.7,115.41,4.0,2.0,27.43,,6.1,28.3,One year,,UPI,South,0
27.0,91338.0,32.1,61.9,0.0,2.0,16.65,2.0,4.9,4.7,Two year,Fiber,Cash,South,0
31.0,40422.0,9.5,47.79,0.0,1.0,20.53,1.0,6.5,23.9,Month-to-month,Fiber,AutoPay,North,0
28.0,125042.0,15.1,68.68,1.0,1.0,16.58,0.0,5.2,1.6,Two year,Fiber,UPI,North,0
56.0,22842.0,47.2,96.96,2.0,0.0,20.53,2.0,,12.8,,DSL,Cash,South,0
43.0,18077.0,7.8,76.19,2.0,1.0,9.79,0.0,10.0,14.9,One year,DSL,Credit Card,West,0
36.0,43891.0,12.6,50.2,4.0,1.0,15.19,1.0,5.6,0.0,Two year,Fiber,UPI,East,0
19.0,65171.0,33.3,20.0,3.0,0.0,16.95,1.0,6.8,2.1,Two year,Fiber,AutoPay,North,0
,47071.0,39.7,120.48,0.0,1.0,8.09,2.0,4.2,17.7,One year,DSL,AutoPay,,1
33.0,60862.0,24.4,56.82,1.0,1.0,19.09,2.0,5.7,18.6,Two year,DSL,UPI,East,0
44.0,55540.0,,77.56,6.0,1.0,22.68,3.0,7.0,0.5,Month-to-month,5G,Bank Transfer,South,1
25.0,71440.0,25.8,93.98,0.0,1.0,19.32,0.0,9.2,3.5,Month-to-month,,Bank Transfer,Central,0
33.0,43002.0,17.9,44.25,2.0,2.0,,0.0,5.4,13.8,Two year,None,UPI,West,0
47.0,78582.0,18.7,93.07,,1.0,21.75,0.0,5.5,17.4,Month-to-month,DSL,Bank Transfer,South,1
42.0,61298.0,27.0,83.36,6.0,0.0,8.43,1.0,4.5,18.9,Month-to-month,Fiber,Bank Transfer,East,0
24.0,93772.0,23.8,85.79,4.0,0.0,5.69,1.0,4.4,12.5,Month-to-month,5G,UPI,North,0
39.0,44345.0,31.4,64.07,4.0,0.0,3.83,1.0,6.1,,Month-to-month,,UPI,West,0
39.0,43895.0,20.8,84.53,2.0,3.0,15.51,1.0,7.2,15.3,One year,Fiber,Credit Card,East,1
47.0,26722.0,14.7,72.19,3.0,2.0,,0.0,9.0,15.2,Two year,DSL,Credit Card,West,0
33.0,54273.0,46.7,94.99,6.0,1.0,,2.0,7.6,16.8,One year,Fiber,AutoPay,South,0
29.0,47499.0,62.4,83.29,3.0,2.0,32.81,,9.2,36.4,Two year,5G,Bank Transfer,North,0
43.0,23847.0,15.6,35.33,4.0,0.0,17.46,0.0,5.9,14.7,Month-to-month,Fiber,AutoPay,North,0
36.0,61504.0,7.4,60.66,4.0,1.0,13.59,1.0,3.8,5.7,One year,DSL,UPI,West,1
34.0,30136.0,18.9,47.11,2.0,2.0,21.97,0.0,5.6,17.0,One year,Fiber,AutoPay,North,1
45.0,36349.0,36.5,600.0,4.0,1.0,13.25,0.0,4.5,16.3,One year,Fiber,Bank Transfer,Central,0
38.0,69558.0,42.9,74.02,1.0,1.0,17.65,5.0,5.2,25.2,Month-to-month,Fiber,Bank Transfer,Central,1
38.0,49550.0,40.9,72.72,50.0,0.0,27.81,1.0,3.5,16.2,Month-to-month,FIBER,UPI,Central,1
26.0,62998.0,8.4,92.48,5.0,1.0,24.94,0.0,,9.7,Month-to-month,DSL,Bank Transfer,North,0
30.0,45465.0,16.6,93.7,1.0,1.0,23.03,,7.9,11.6,Month-to-month,Fiber,Cash,South,0
40.0,82991.0,,84.27,2.0,2.0,22.89,2.0,6.6,23.6,Month-to-month,DSL,UPI,South,1
41.0,,7.1,48.79,1.0,,,3.0,,8.0,Two year,Fiber,Credit Card,North,0
57.0,84877.0,47.0,36.73,0.0,1.0,19.76,1.0,5.7,14.6,Month-to-month,Fiber,AutoPay,North,0
45.0,1500000.0,24.8,43.9,1.0,3.0,,1.0,8.2,5.7,month-to-month,DSL,UPI,East,0
35.0,25744.0,27.4,71.49,4.0,0.0,7.31,1.0,6.3,12.7,One year,DSL,Credit Card,North,1
18.0,24626.0,30.0,56.94,4.0,0.0,22.03,4.0,6.6,27.7,Month-to-month,Fiber,Cash,East,0
,40830.0,22.2,128.55,2.0,0.0,15.78,,8.2,6.7,Month-to-month,Fiber,UPI,South,0
40.0,48719.0,,75.93,0.0,2.0,21.86,2.0,,15.2,Month-to-month,Fiber,Credit Card,West,0
53.0,54029.0,19.7,,1.0,0.0,5.93,0.0,7.8,21.3,One year,Fiber,AutoPay,Central,0
34.0,120029.0,13.9,73.31,2.0,,9.32,0.0,5.6,24.6,Month-to-month,DSL,Bank Transfer,East,0
27.0,48600.0,27.8,77.92,1.0,1.0,22.44,1.0,7.8,0.0,Month-to-month,DSL,Credit Card,Central,0
51.0,27875.0,23.2,70.29,2.0,2.0,5.86,1.0,8.8,7.1,One year,5G,Cash,North,0
38.0,36127.0,16.8,59.9,4.0,0.0,12.89,0.0,5.8,18.1,One year,Fiber,AutoPay,South,0
7.0,151123.0,4.0,73.88,2.0,1.0,34.26,0.0,6.2,26.5,Month-to-month,DSL,AutoPay,East,1
39.0,170025.0,21.0,94.34,1.0,1.0,29.18,1.0,5.8,15.5,,Fiber,Cash,North,1
30.0,29680.0,35.5,77.42,7.0,1.0,33.24,2.0,5.5,31.1,Month-to-month,DSL,Credit Card,West,0
42.0,71040.0,8.3,54.16,4.0,2.0,9.84,1.0,4.6,27.6,Two year,5G,AutoPay,East,0
47.0,43984.0,19.1,63.78,1.0,2.0,5.71,0.0,5.8,8.9,One year,DSL,UPI,Central,1
45.0,24064.0,31.9,67.93,2.0,1.0,10.66,1.0,7.2,22.4,One year,Fiber,Cash,West,0
58.0,53042.0,,95.72,2.0,1.0,35.54,2.0,7.1,19.7,Two year,DSL,UPI,West,0
59.0,74684.0,39.3,66.24,1.0,1.0,12.56,0.0,6.8,27.4,Two year,Fiber,Bank Transfer,North,1
18.0,36744.0,17.6,82.52,2.0,1.0,31.03,0.0,5.1,18.3,One year,Fiber,Credit Card,West,0
26.0,76309.0,19.0,68.31,2.0,0.0,3.51,,5.8,0.0,Month-to-month,DSL,Credit Card,South,0
45.0,42198.0,26.7,78.07,1.0,2.0,23.04,6.0,7.6,16.3,One year,Fiber,,North,0
,55407.0,24.9,89.41,2.0,2.0,,1.0,3.5,3.5,Month-to-month,None,Cash,North,0
37.0,29948.0,,88.63,2.0,0.0,28.59,2.0,10.0,7.0,Two year,None,Cash,East,0
36.0,49782.0,35.7,83.63,1.0,0.0,16.12,0.0,6.3,11.6,Month-to-month,DSL,Cash,North,0
32.0,37032.0,10.0,80.52,,0.0,9.25,2.0,8.9,11.6,Two year,Fiber,UPI,East,1
49.0,68363.0,35.3,73.3,2.0,2.0,16.56,0.0,4.6,0.0,Month-to-month,DSL,Cash,West,0
30.0,54087.0,9.8,65.91,2.0,2.0,10.21,0.0,8.2,18.3,One year,Fiber,Bank Transfer,Central,0
45.0,73000.0,29.7,80.02,1.0,1.0,23.88,1.0,3.9,0.0,Month-to-month,Fiber,Credit Card,West,0
52.0,31541.0,34.3,78.79,2.0,4.0,14.28,,6.4,7.9,month-to-month,Fiber,UPI,Central,1
47.0,67775.0,120.0,76.81,4.0,2.0,9.53,1.0,6.5,13.0,Month-to-month,None,Cash,South,0
29.0,138135.0,29.5,76.42,4.0,3.0,12.21,1.0,5.5,26.9,Two year,5G,Bank Transfer,,0
31.0,123996.0,11.2,47.12,1.0,1.0,28.2,3.0,6.1,7.4,Month-to-month,DSL,Cash,Central,1
45.0,42044.0,22.6,65.31,3.0,1.0,19.53,0.0,6.1,9.0,Month-to-month,Fiber,,North,0
53.0,19052.0,10.8,101.17,2.0,0.0,22.96,3.0,9.5,9.9,Two year,5G,upi,East,1
43.0,95192.0,38.4,59.62,3.0,0.0,31.42,4.0,5.9,15.5,Month-to-month,Fiber,,East,0
19.0,46879.0,13.0,94.16,1.0,0.0,17.59,,5.8,0.0,Month-to-month,5G,Cash,North,0
59.0,61538.0,27.6,58.67,1.0,0.0,25.0,1.0,4.9,15.0,One year,,UPI,North,0
30.0,91532.0,10.3,94.33,2.0,0.0,12.03,0.0,9.1,16.2,Month-to-month,5G,Credit Card,Central,0
34.0,39674.0,21.0,64.08,0.0,2.0,19.32,2.0,5.5,20.4,Month-to-month,Fiber,UPI,North,1
48.0,30011.0,47.4,81.78,4.0,1.0,1.0,0.0,3.6,0.8,One year,Fiber,Credit Card,Central,0
35.0,61881.0,72.5,57.33,1.0,0.0,32.47,0.0,5.0,14.2,Two year,None,UPI,Central,0
37.0,21134.0,26.6,83.13,4.0,2.0,18.24,0.0,4.3,12.9,Month-to-month,DSL,Bank Transfer,North,0
63.0,77447.0,11.2,57.92,1.0,2.0,12.53,0.0,2.8,11.7,Month-to-month,5G,Cash,South,0
22.0,25854.0,,76.36,3.0,0.0,1.75,2.0,6.6,19.9,One year,Fiber,Credit Card,North,0
,24712.0,,116.87,3.0,0.0,23.91,2.0,9.2,10.1,Month-to-month,DSL,Cash,East,0
30.0,51315.0,16.1,101.56,,1.0,9.91,0.0,9.1,17.6,One year,Fiber,Cash,South,0
37.0,58177.0,27.8,54.87,2.0,1.0,8.41,1.0,,13.8,One year,DSL,Credit Card,South,0
27.0,45845.0,26.1,85.03,1.0,0.0,23.66,0.0,5.7,21.4,Month-to-month,,Credit Card,Central,0
39.0,27015.0,28.8,64.87,5.0,5.0,1.18,2.0,7.0,15.3,Month-to-month,DSL,Cash,West,1
55.0,28661.0,24.6,79.4,2.0,0.0,25.14,3.0,3.1,15.7,One year,DSL,Bank Transfer,North,1
27.0,57826.0,35.6,91.56,3.0,1.0,15.41,0.0,6.6,0.0,month-to-month,5G,UPI,Central,0
47.0,107851.0,15.6,61.2,1.0,0.0,13.15,2.0,4.6,8.5,Two year,Fiber,AutoPay,North,0
32.0,48443.0,19.8,76.21,5.0,1.0,22.08,0.0,2.6,18.6,Month-to-month,None,upi,North,0
49.0,63673.0,58.9,47.73,2.0,2.0,16.75,0.0,,6.7,One year,Fiber,Bank Transfer,South,0
47.0,47612.0,25.9,87.89,1.0,0.0,2.89,1.0,7.3,7.0,Month-to-month,5G,Bank Transfer,West,1
29.0,87703.0,5.5,82.09,3.0,1.0,17.65,2.0,3.2,13.4,Month-to-month,Fiber,Bank Transfer,North,0
33.0,82070.0,18.3,114.42,0.0,1.0,9.75,0.0,5.5,,Month-to-month,DSL,Bank Transfer,East,0
18.0,44973.0,52.5,69.91,2.0,3.0,19.21,4.0,6.0,1.1,Month-to-month,Fiber,AutoPay,East,0
41.0,54672.0,36.0,116.2,3.0,1.0,,0.0,1.0,17.1,Month-to-month,Fiber,Bank Transfer,South,0
41.0,24035.0,15.9,117.14,4.0,2.0,4.61,1.0,9.0,5.3,Month-to-month,5G,AutoPay,Central,0
200.0,42850.0,42.5,79.38,,1.0,21.24,3.0,6.1,18.3,Two year,5G,AutoPay,Central,0
23.0,76111.0,44.2,77.58,2.0,0.0,19.21,0.0,8.3,9.7,Two year,DSL,Credit Card,West,0
27.0,98665.0,28.4,81.02,3.0,4.0,13.12,1.0,6.9,6.0,One year,Fiber,AutoPay,South,1
38.0,35284.0,15.8,62.31,2.0,2.0,27.45,3.0,8.6,14.5,,Fiber,,East,1
41.0,49686.0,7.4,84.81,2.0,1.0,24.84,2.0,6.1,7.7,One year,Fiber,AutoPay,North,1
61.0,42853.0,11.8,59.28,2.0,1.0,35.17,1.0,6.0,0.0,One year,DSL,Credit Card,South,1
44.0,87586.0,67.9,84.26,2.0,2.0,18.05,0.0,5.4,4.3,Two year,5G,UPI,West,0
22.0,78279.0,8.2,64.1,1.0,1.0,27.15,0.0,4.5,16.3,Month-to-month,Fiber,UPI,East,0
31.0,18000.0,7.5,96.08,3.0,0.0,15.54,2.0,5.3,8.7,,Fiber,AutoPay,North,0
56.0,140862.0,8.4,,4.0,0.0,13.55,1.0,7.5,20.7,Month-to-month,5G,Cash,East,0
38.0,69060.0,24.9,81.08,2.0,1.0,20.39,1.0,5.7,4.5,Month-to-month,DSL,Credit Card,North,0
54.0,29279.0,55.5,108.9,0.0,1.0,33.48,3.0,6.0,10.5,One year,Fiber,AutoPay,West,0
32.0,22240.0,8.0,106.17,2.0,4.0,24.33,,9.7,19.4,,Fiber,Bank Transfer,North,1
42.0,149001.0,45.8,89.43,3.0,0.0,33.66,3.0,8.3,26.3,Month-to-month,5G,Credit Card,East,0
52.0,57007.0,18.1,82.15,2.0,0.0,22.75,2.0,8.6,11.1,Month-to-month,,UPI,West,0
31.0,75165.0,20.9,106.16,4.0,0.0,,4.0,6.2,21.4,One year,Fiber,,West,0
41.0,32215.0,28.4,76.51,1.0,0.0,15.73,1.0,7.6,3.6,Month-to-month,DSL,AutoPay,East,1
37.0,104557.0,39.1,61.21,4.0,1.0,9.07,2.0,6.6,18.5,Two year,Fiber,Credit Card,Central,0
30.0,30122.0,38.2,89.46,0.0,0.0,9.95,0.0,9.3,0.0,One year,DSL,UPI,Central,0
26.0,,71.1,109.94,2.0,1.0,6.84,2.0,,3.5,One year,Fiber,Credit Card,South,0
40.0,75311.0,15.2,99.35,3.0,1.0,1.0,0.0,4.9,11.3,One year,DSL,Bank Transfer,,1
39.0,26843.0,10.1,50.63,0.0,0.0,19.93,2.0,7.5,21.8,Month-to-month,None,UPI,West,1
24.0,25488.0,9.7,77.96,0.0,2.0,23.48,1.0,6.7,12.7,One year,,Cash,South,0
49.0,21681.0,7.8,92.09,2.0,0.0,28.36,2.0,7.7,21.1,One year,,,South,1
42.0,50047.0,3.0,93.02,1.0,1.0,19.12,0.0,8.9,12.1,One year,Fiber,Bank Transfer,East,0
,46987.0,9.5,112.02,6.0,0.0,10.62,0.0,10.0,13.3,Month-to-month,5G,Cash,East,0
36.0,103540.0,55.7,108.83,4.0,1.0,29.4,,5.9,10.8,Month-to-month,5G,UPI,North,0
46.0,66554.0,10.6,91.17,2.0,,24.9,0.0,10.0,3.1,One year,5G,Credit Card,East,0
35.0,23069.0,26.1,62.13,2.0,1.0,21.18,1.0,8.1,,Month-to-month,Fiber,Credit Card,Central,0
22.0,124483.0,36.6,46.65,2.0,3.0,20.8,0.0,6.9,5.6,Month-to-month,Fiber,Bank Transfer,Central,0
18.0,1500000.0,17.5,123.64,,1.0,10.53,0.0,8.0,19.2,One year,Fiber,AutoPay,East,0
34.0,48732.0,31.3,,2.0,0.0,,0.0,7.0,,Two year,DSL,Bank Transfer,North,0
56.0,32759.0,7.0,85.33,1.0,1.0,15.87,0.0,5.9,2.4,Month-to-month,Fiber,Credit Card,Central,1
35.0,94025.0,43.2,95.8,1.0,0.0,15.44,0.0,7.7,0.0,Month-to-month,Fiber,AutoPay,East,0
37.0,29546.0,46.2,103.22,3.0,2.0,20.23,1.0,6.6,17.7,One year,DSL,UPI,West,0
19.0,63335.0,20.7,70.47,4.0,0.0,5.74,0.0,8.3,14.0,Month-to-month,Fiber,UPI,West,0
39.0,33623.0,23.8,75.59,,2.0,27.28,1.0,8.3,8.4,Month-to-month,None,UPI,Central,0
58.0,60128.0,13.9,53.28,5.0,1.0,24.67,0.0,7.7,13.8,Month-to-month,Fiber,,South,1
3.0,64902.0,14.4,118.56,2.0,0.0,20.69,2.0,7.4,4.9,One year,Fiber,UPI,South,0
35.0,106954.0,45.0,50.93,5.0,0.0,,1.0,7.3,19.9,Month-to-month,Fiber,UPI,Central,0
23.0,76056.0,30.3,51.15,0.0,1.0,31.05,0.0,10.0,3.5,Two year,DSL,UPI,East,0
26.0,66247.0,6.4,91.25,3.0,0.0,17.26,1.0,8.5,8.6,One year,Fiber,AutoPay,Central,0
19.0,61354.0,27.1,94.54,3.0,1.0,17.57,2.0,5.5,6.7,Two year,Fiber,Cash,West,0
41.0,33342.0,29.0,33.2,2.0,2.0,42.08,2.0,3.9,24.1,Month-to-month,Fiber,UPI,Central,0
53.0,45095.0,20.0,46.83,2.0,0.0,,2.0,6.8,7.2,Month-to-month,None,Bank Transfer,West,0
27.0,38428.0,33.8,48.68,2.0,1.0,26.48,2.0,6.2,,Month-to-month,None,Bank Transfer,West,0
54.0,176328.0,31.2,63.9,1.0,3.0,8.96,2.0,5.0,,One year,None,Credit Card,East,1
46.0,98671.0,14.8,58.31,2.0,1.0,19.74,3.0,7.4,21.6,One year,5G,UPI,Central,0
46.0,52160.0,19.2,70.11,2.0,0.0,12.97,1.0,5.2,4.2,Two year,DSL,Credit Card,South,0
40.0,79644.0,31.1,44.36,0.0,2.0,11.14,1.0,6.5,17.5,One year,5G,Bank Transfer,South,0
,18000.0,17.7,82.85,3.0,1.0,,,9.9,0.0,Two year,None,Cash,West,0
23.0,50871.0,19.3,51.55,9.0,0.0,,3.0,5.1,12.0,Month-to-month,Fiber,UPI,South,0
31.0,90281.0,11.6,89.3,4.0,2.0,23.57,1.0,8.6,,Month-to-month,Fiber,Cash,East,1
35.0,45581.0,,82.86,1.0,1.0,23.2,0.0,8.5,9.7,Two year,5G,UPI,Central,0
33.0,133397.0,41.4,53.58,1.0,0.0,24.57,0.0,8.4,11.7,Month-to-month,Fiber,AutoPay,Central,0
25.0,56043.0,7.6,74.01,4.0,1.0,23.17,1.0,6.1,19.7,Month-to-month,DSL,AutoPay,North,0
45.0,76496.0,58.2,60.53,0.0,1.0,29.68,2.0,6.7,11.4,Month-to-month,DSL,Credit Card,East,0
44.0,119492.0,25.8,49.91,4.0,3.0,17.35,0.0,7.5,21.9,One year,DSL,Credit Card,East,0
